x,y,site_id,date,water_year,water_day,swe,year,peak_swe,sm50_swe,peak_date,peak_day,peak_met,sm50_day,sm50_date,sm50_met,apr1_swe,ptile_swe,wy_n,elev_ft,latitude,longitude,site_name,sntl_id,d_peak,d_sm50,d_apr1,d_swe,apr1_x,apr1_y,peak_x,peak_y,sm50_x,sm50_y
202.82,199.11,332,2021-03-22,2021,173,25.4,2021,25.8,12.9,2021-03-17,168,2021-03-17,173,2021-03-22,TBD,25.4,0.23333333333333334,30,7689,41.38,-111.94,Ben Lomond Peak,SNTL:332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203.14,199.17,333,2021-03-22,2021,173,11.8,2021,14.1,7.05,2021-03-07,158,2021-03-07,173,2021-03-22,TBD,11.8,0.23333333333333334,30,5972,41.38,-111.92,Ben Lomond Trail,SNTL:333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184.58,264.31,339,2021-03-22,2021,173,12.6,2021,12.6,6.3,2021-03-22,173,TBD,173,2021-03-22,TBD,12.6,0.2,30,10349,38.3,-112.36,Big Flat,SNTL:339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198.61,258.26,348,2021-03-22,2021,173,9.9,2021,9.9,4.95,2021-03-22,173,TBD,173,2021-03-22,TBD,9.9,0.6666666666666666,30,9414,38.68,-111.6,Black Flat-U.M. Ck,SNTL:348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191.02,260.75,364,2021-03-22,2021,173,6,2021,6,3,2021-03-22,173,TBD,173,2021-03-22,TBD,6,0,30,9853,38.51,-112.02,Box Creek,SNTL:364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205.79,216.89,366,2021-03-22,2021,173,15.7,2021,15.7,7.85,2021-03-22,173,TBD,173,2021-03-22,TBD,15.7,0.08333333333333333,24,8766,40.6,-111.58,Brighton,SNTL:366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221.73,219.88,368,2021-03-22,2021,173,13.5,2021,13.5,6.75,2021-03-22,173,TBD,173,2021-03-22,TBD,13.5,0.3,30,10574,40.58,-110.59,Brown Duck,SNTL:368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202.85,248.98,371,2021-03-22,2021,173,11.5,2021,11.5,5.75,2021-03-22,173,TBD,173,2021-03-22,TBD,11.5,0.2,30,9409,39.13,-111.44,Buck Flat,SNTL:371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.22,193.81,374,2021-03-22,2021,173,14.3,2021,14.3,7.15,2021-03-22,173,TBD,173,2021-03-22,TBD,14.3,0.26666666666666666,30,7987,41.69,-111.42,Bug Lake,SNTL:374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230.98,282.5,383,2021-03-22,2021,173,9.4,2021,9.7,4.85,2021-03-18,169,2021-03-18,173,2021-03-22,TBD,9.4,0.28,25,8858,37.81,-109.49,Camp Jackson,SNTL:383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175.8,276.98,390,2021-03-22,2021,173,9.1,2021,9.1,4.55,2021-03-22,173,TBD,173,2021-03-22,TBD,9.1,0.1,30,9607,37.66,-112.74,Castle Valley,SNTL:390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.22,212.89,392,2021-03-22,2021,173,15.6,2021,15.6,7.8,2021-03-22,173,TBD,173,2021-03-22,TBD,15.6,0.03333333333333333,30,9171,40.85,-111.05,Chalk Creek #1,SNTL:392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.03,211.97,393,2021-03-22,2021,173,12.7,2021,12.7,6.35,2021-03-22,173,TBD,173,2021-03-22,TBD,12.7,0.2,30,8208,40.89,-111.07,Chalk Creek #2,SNTL:393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231.73,217.2,396,2021-03-22,2021,173,9.9,2021,9.9,4.95,2021-03-22,173,TBD,173,2021-03-22,TBD,9.9,0.03333333333333333,30,10499,40.77,-110.01,Chepeta,SNTL:396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208.08,233.44,399,2021-03-22,2021,173,12.7,2021,12.7,6.35,2021-03-22,173,TBD,173,2021-03-22,TBD,12.7,0.2,30,8975,39.87,-111.28,Clear Creek #1,SNTL:399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208.64,233.09,400,2021-03-22,2021,173,10.6,2021,10.6,5.3,2021-03-22,173,TBD,173,2021-03-22,TBD,10.6,0.36666666666666664,30,7837,39.89,-111.25,Clear Creek #2,SNTL:400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.88,223.36,432,2021-03-22,2021,173,7.2,2021,7.3,3.65,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,7.2,0.36666666666666664,30,7915,40.36,-111.09,Currant Creek,SNTL:432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.91,224.21,435,2021-03-22,2021,173,10,2021,10.4,5.2,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,10,0.2,30,8008,40.3,-111.26,Daniels-Strawberry,SNTL:435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202.07,250.63,444,2021-03-22,2021,173,9.3,2021,9.6,4.8,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,9.3,0.2,30,9228,39.05,-111.47,Dills Camp,SNTL:444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199.1,268.76,452,2021-03-22,2021,173,6.7,2021,6.7,3.35,2021-03-22,173,TBD,173,2021-03-22,TBD,6.7,0.36,25,9799,38.21,-111.47,Donkey Reservoir,SNTL:452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.32,199.53,455,2021-03-22,2021,173,13.7,2021,13.7,6.85,2021-03-22,173,TBD,173,2021-03-22,TBD,13.7,0.3333333333333333,30,8302,41.41,-111.54,Dry Bread Pond,SNTL:455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234.96,249.93,461,2021-03-22,2021,173,7.9,2021,7.9,3.95,2021-03-22,173,TBD,173,2021-03-22,TBD,7.9,0.5833333333333334,24,8302,39.31,-109.53,East Willow Creek,SNTL:461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203.41,208.3,474,2021-03-22,2021,173,21.6,2021,21.6,10.8,2021-03-22,173,TBD,173,2021-03-22,TBD,21.6,0.16666666666666666,30,7902,40.97,-111.81,Farmington,SNTL:474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197.6,256.09,475,2021-03-22,2021,173,16,2021,16,8,2021-03-22,173,TBD,173,2021-03-22,TBD,16,0.36666666666666664,30,9623,38.77,-111.68,Farnsworth Lake,SNTL:475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224.14,217.16,481,2021-03-22,2021,173,12,2021,12,6,2021-03-22,173,TBD,173,2021-03-22,TBD,12,0.16666666666666666,30,10943,40.72,-110.47,Five Points Lake,SNTL:481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197.71,255.45,495,2021-03-22,2021,173,5.8,2021,5.9,2.95,2021-03-06,157,2021-03-06,173,2021-03-22,TBD,5.8,0.3333333333333333,30,7944,38.8,-111.68,Gooseberry RS,SNTL:495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221.78,216.35,513,2021-03-22,2021,173,15.3,2021,15.3,7.65,2021-03-22,173,TBD,173,2021-03-22,TBD,15.3,0.2857142857142857,21,10885,40.74,-110.62,Lakefork Basin,SNTL:513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.84,281.11,514,2021-03-22,2021,173,0.9,2021,3.8,1.9,2021-03-05,156,2021-03-05,161,2021-03-10,2021-03-10,0.9,0.27586206896551724,29,7792,37.49,-112.58,Harris Flat,SNTL:514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.79,214.4,517,2021-03-22,2021,173,12.5,2021,12.5,6.25,2021-03-22,173,TBD,173,2021-03-22,TBD,12.5,0.3,30,9130,40.8,-110.88,Hayden Fork,SNTL:517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224.74,212.17,521,2021-03-22,2021,173,10.6,2021,10.6,5.3,2021-03-22,173,TBD,173,2021-03-22,TBD,10.6,0.64,25,9500,40.95,-110.48,Hewinta,SNTL:521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232.99,214.29,522,2021-03-22,2021,173,9.4,2021,9.4,4.7,2021-03-22,173,TBD,173,2021-03-22,TBD,9.4,0.92,25,9122,40.91,-109.96,Hickerson Park,SNTL:522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229.31,213.52,528,2021-03-22,2021,173,8.1,2021,8.1,4.05,2021-03-22,173,TBD,173,2021-03-22,TBD,8.1,0.92,25,9168,40.92,-110.19,Hole-in-Rock,SNTL:528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.4,201.93,533,2021-03-22,2021,173,12.2,2021,12.8,6.4,2021-03-07,158,2021-03-07,173,2021-03-22,TBD,12.2,0.1,30,8199,41.31,-111.45,Horse Ridge,SNTL:533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.81,234.38,543,2021-03-22,2021,173,8.4,2021,8.4,4.2,2021-03-22,173,TBD,173,2021-03-22,TBD,8.4,0.3,30,9171,39.89,-110.75,Indian Canyon,SNTL:543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184.76,260.34,557,2021-03-22,2021,173,13.7,2021,13.7,6.85,2021-03-22,173,TBD,173,2021-03-22,TBD,13.7,0.3333333333333333,30,9101,38.48,-112.39,Kimberly Mine,SNTL:557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.18,219.39,559,2021-03-22,2021,173,6.5,2021,6.5,3.25,2021-03-22,173,TBD,173,2021-03-22,TBD,6.5,0.13333333333333333,30,8728,40.72,-109.54,Kings Cabin,SNTL:559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170.09,278.84,561,2021-03-22,2021,173,13.1,2021,13.1,6.55,2021-03-22,173,TBD,173,2021-03-22,TBD,13.1,0.1,30,9263,37.53,-113.05,Kolob,SNTL:561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224.39,219.85,566,2021-03-22,2021,173,8.9,2021,8.9,4.45,2021-03-22,173,TBD,173,2021-03-22,TBD,8.9,0.16666666666666666,30,10128,40.6,-110.43,Lakefork #1,SNTL:566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236.73,268.52,572,2021-03-22,2021,173,11.4,2021,11.4,5.7,2021-03-22,173,TBD,173,2021-03-22,TBD,11.4,0.4482758620689655,29,9578,38.48,-109.27,Lasal Mountain,SNTL:572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219.28,213.31,579,2021-03-22,2021,173,10.7,2021,10.7,5.35,2021-03-22,173,TBD,173,2021-03-22,TBD,10.7,0.3793103448275862,29,9133,40.86,-110.8,Lily Lake,SNTL:579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204.69,198.76,582,2021-03-22,2021,173,5.1,2021,7.7,3.85,2021-03-05,156,2021-03-05,173,2021-03-22,TBD,5.1,0.13333333333333333,30,6548,41.41,-111.83,Little Bear,SNTL:582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156.49,277.2,583,2021-03-22,2021,173,0,2021,2.9,1.45,2021-02-01,124,2021-02-01,136,2021-02-13,2021-02-13,0,0.56,25,6065,37.49,-113.85,Little Grassy,SNTL:583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.13,278.19,592,2021-03-22,2021,173,4.1,2021,4.8,2.4,2021-03-18,169,2021-03-18,173,2021-03-22,TBD,4.1,0.36666666666666664,30,7982,37.51,-113.4,Long Flat,SNTL:592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.02,281.32,593,2021-03-22,2021,173,0,2021,2.7,1.35,2021-02-23,146,2021-02-23,155,2021-03-04,2021-03-04,0,0.3333333333333333,24,7465,37.49,-112.51,Long Valley Jct,SNTL:593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204.55,211.37,596,2021-03-22,2021,173,22.9,2021,22.9,11.45,2021-03-22,173,TBD,173,2021-03-22,TBD,22.9,0.45454545454545453,22,8161,40.84,-111.71,Lookout Peak,SNTL:596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206.76,237.43,612,2021-03-22,2021,173,12.5,2021,12.5,6.25,2021-03-22,173,TBD,173,2021-03-22,TBD,12.5,0.2,30,8709,39.68,-111.32,Mammoth-Cottonwood,SNTL:612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.25,264.07,621,2021-03-22,2021,173,10.1,2021,10.1,5.05,2021-03-22,173,TBD,173,2021-03-22,TBD,10.1,0.2,30,8705,38.3,-112.44,Merchant Valley,SNTL:621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173.78,278.61,626,2021-03-22,2021,173,14.5,2021,14.5,7.25,2021-03-22,173,TBD,173,2021-03-22,TBD,14.5,0.13333333333333333,30,9827,37.57,-112.84,Midway Valley,SNTL:626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205.04,215.44,628,2021-03-22,2021,173,20.5,2021,20.5,10.25,2021-03-22,173,TBD,173,2021-03-22,TBD,20.5,0.45454545454545453,22,8963,40.66,-111.64,Mill-D North,SNTL:628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188.75,216.41,631,2021-03-22,2021,173,15.9,2021,15.9,7.95,2021-03-22,173,TBD,173,2021-03-22,TBD,15.9,0.45454545454545453,22,8295,40.49,-112.61,Mining Fork,SNTL:631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.17,198.35,634,2021-03-22,2021,173,18,2021,18,9,2021-03-22,173,TBD,173,2021-03-22,TBD,18,0.1,30,8932,41.47,-111.5,Monte Cristo,SNTL:634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233.16,220.95,643,2021-03-22,2021,173,8.2,2021,8.2,4.1,2021-03-22,173,TBD,173,2021-03-22,TBD,8.2,0.3,30,9553,40.61,-109.89,Mosby Mtn.,SNTL:643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205.55,213.31,684,2021-03-22,2021,173,14.3,2021,14.3,7.15,2021-03-22,173,TBD,173,2021-03-22,TBD,14.3,0.5,30,7585,40.76,-111.63,Parleys Summit,SNTL:684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202.58,231.21,686,2021-03-22,2021,173,11.1,2021,11.1,5.55,2021-03-22,173,TBD,173,2021-03-22,TBD,11.1,0.1,30,8044,39.93,-111.63,Payson R.S.,SNTL:686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.12,251.19,691,2021-03-22,2021,173,12.7,2021,12.7,6.35,2021-03-22,173,TBD,173,2021-03-22,TBD,12.7,0.26666666666666666,30,9020,39.01,-111.58,Pickle Keg,SNTL:691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188.57,252.12,694,2021-03-22,2021,173,16.4,2021,16.4,8.2,2021-03-22,173,TBD,173,2021-03-22,TBD,16.4,0.2,25,8734,38.88,-112.25,Pine Creek,SNTL:694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206.78,242.53,714,2021-03-22,2021,173,10.2,2021,10.2,5.1,2021-03-22,173,TBD,173,2021-03-22,TBD,10.2,0.1724137931034483,29,8988,39.45,-111.27,Red Pine Ridge,SNTL:714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220.01,220.28,720,2021-03-22,2021,173,6.1,2021,6.1,3.05,2021-03-22,173,TBD,173,2021-03-22,TBD,6.1,0.2,30,7886,40.55,-110.69,Rock Creek,SNTL:720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194.86,218.59,723,2021-03-22,2021,173,17.6,2021,17.6,8.8,2021-03-22,173,TBD,173,2021-03-22,TBD,17.6,0.3793103448275862,29,8704,40.44,-112.22,Rocky Basin-Settleme,SNTL:723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203.65,245.12,742,2021-03-22,2021,173,9.1,2021,9.1,4.55,2021-03-22,173,TBD,173,2021-03-22,TBD,9.1,0.10344827586206896,29,9904,39.31,-111.43,Seeley Creek,SNTL:742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.37,214.08,763,2021-03-22,2021,173,8.7,2021,8.7,4.35,2021-03-22,173,TBD,173,2021-03-22,TBD,8.7,0.13333333333333333,30,7631,40.79,-111.09,Smith  Morehouse,SNTL:763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204.39,217.32,766,2021-03-22,2021,173,28.4,2021,28.4,14.2,2021-03-22,173,TBD,173,2021-03-22,TBD,28.4,0.3333333333333333,21,9177,40.57,-111.66,Snowbird,SNTL:766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224.28,212.98,790,2021-03-22,2021,173,14.5,2021,14.5,7.25,2021-03-22,173,TBD,173,2021-03-22,TBD,14.5,0.6666666666666666,30,10158,40.91,-110.5,Steel Creek Park,SNTL:790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.24,227.36,795,2021-03-22,2021,173,9,2021,9,4.5,2021-03-22,173,TBD,173,2021-03-22,TBD,9,0.06666666666666667,30,8123,40.16,-111.21,Strawberry Divide,SNTL:795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206.67,216.59,814,2021-03-22,2021,173,15.6,2021,15.6,7.8,2021-03-22,173,TBD,173,2021-03-22,TBD,15.6,0.045454545454545456,22,9230,40.62,-111.53,Thaynes Canyon,SNTL:814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204.54,220.45,820,2021-03-22,2021,173,12,2021,12,6,2021-03-22,173,TBD,173,2021-03-22,TBD,12,0.2,30,8140,40.43,-111.62,Timpanogos Divide,SNTL:820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.63,188.74,823,2021-03-22,2021,173,25.8,2021,25.8,12.9,2021-03-22,173,TBD,173,2021-03-22,TBD,25.8,0.3,30,8474,41.9,-111.63,Tony Grove Lake,SNTL:823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.25,216.81,828,2021-03-22,2021,173,16.7,2021,16.7,8.35,2021-03-22,173,TBD,173,2021-03-22,TBD,16.7,0.3,30,9992,40.68,-110.95,Trial Lake,SNTL:828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237.14,218.66,833,2021-03-22,2021,173,7.8,2021,7.8,3.9,2021-03-22,173,TBD,173,2021-03-22,TBD,7.8,0.26666666666666666,30,9518,40.74,-109.67,Trout Creek,SNTL:833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189.91,228.83,844,2021-03-22,2021,173,8.3,2021,8.3,4.15,2021-03-22,173,TBD,173,2021-03-22,TBD,8.3,0.36666666666666664,30,7401,39.94,-112.41,Vernon Creek,SNTL:844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.81,278.22,853,2021-03-22,2021,173,9.2,2021,9.2,4.6,2021-03-22,173,TBD,173,2021-03-22,TBD,9.2,0.23333333333333334,30,9203,37.58,-112.9,Webster Flat,SNTL:853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205.66,214.65,856,2021-03-22,2021,173,17.6,2021,17.6,8.8,2021-03-22,173,TBD,173,2021-03-22,TBD,17.6,NA,NA,8353,40.7,-111.61,Parleys Upper,SNTL:856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.13,232.25,864,2021-03-22,2021,173,7.7,2021,7.7,3.85,2021-03-22,173,TBD,173,2021-03-22,TBD,7.7,0.13793103448275862,29,8641,39.96,-110.99,White River #1,SNTL:864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190.91,275.6,865,2021-03-22,2021,173,9.5,2021,9.5,4.75,2021-03-22,173,TBD,173,2021-03-22,TBD,9.5,0.4666666666666667,30,9640,37.84,-111.88,Widtsoe #3,SNTL:865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204.5,210.69,896,2021-03-22,2021,173,14.6,2021,14.6,7.3,2021-03-22,173,TBD,173,2021-03-22,TBD,14.6,NA,17,7250,40.87,-111.72,Hardscrabble,SNTL:896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196.15,215.93,906,2021-03-22,2021,173,12.6,2021,12.6,6.3,2021-03-22,173,TBD,173,2021-03-22,TBD,12.6,NA,16,7093,40.57,-112.17,Dry Fork,SNTL:906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.17,281.38,907,2021-03-22,2021,173,4.9,2021,5.6,2.8,2021-03-18,169,2021-03-18,173,2021-03-22,TBD,4.9,NA,16,8900,37.52,-112.27,Agua Canyon,SNTL:907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203.27,209.16,971,2021-03-22,2021,173,17.5,2021,17.5,8.75,2021-03-22,173,TBD,173,2021-03-22,TBD,17.5,NA,11,7740,40.93,-111.81,Parrish Creek,SNTL:971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203.71,211.45,972,2021-03-22,2021,173,15.3,2021,16.2,8.1,2021-03-06,157,2021-03-06,173,2021-03-22,TBD,15.3,NA,11,6700,40.83,-111.76,Louis Meadow,SNTL:972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192.22,272.93,983,2021-03-22,2021,173,8.6,2021,8.6,4.3,2021-03-22,173,TBD,173,2021-03-22,TBD,8.6,NA,10,10049,37.97,-111.83,Clayton Springs,SNTL:983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218.9,212.59,992,2021-03-22,2021,173,8,2021,8,4,2021-03-22,173,TBD,173,2021-03-22,TBD,8,NA,NA,8777,40.89,-110.83,Bear River RS,SNTL:992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277.89,209.49,1015,2021-03-22,2021,173,16.3,2021,16.6,8.3,2021-03-20,171,2021-03-20,173,2021-03-22,TBD,16.3,NA,9,7850,41.4,-107.26,Sage Creek Basin,SNTL:1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307.78,216.48,1045,2021-03-22,2021,173,5.4,2021,5.5,2.75,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,5.4,NA,7,8330,41.23,-105.38,Crow Creek,SNTL:1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294.08,214.84,1046,2021-03-22,2021,173,18,2021,18.2,9.1,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,18,NA,7,9574,41.24,-106.23,Cinnabar Park,SNTL:1046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.21,217.25,1047,2021-03-22,2021,173,21.4,2021,21.7,10.85,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,21.4,NA,6,8915,41.07,-106.94,Little Snake River,SNTL:1047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227.15,150.06,1082,2021-03-22,2021,173,33.9,2021,33.9,16.95,2021-03-22,173,TBD,173,2021-03-22,TBD,33.9,NA,4,9260,43.78,-110.93,Grand Targhee,SNTL:1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285.9,217.9,1119,2021-03-22,2021,173,26.9,2021,26.9,13.45,2021-03-22,173,TBD,173,2021-03-22,TBD,26.9,NA,1,9820,41.06,-106.71,Blackhall Mtn,SNTL:1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250.8,156.03,1130,2021-03-22,2021,173,5.4,2021,5.4,2.7,2021-03-22,173,TBD,173,2021-03-22,TBD,5.4,NA,NA,8400,43.67,-109.38,Castle Creek,SNTL:1130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287.21,141.67,1131,2021-03-22,2021,173,10.9,2021,10.9,5.45,2021-03-22,173,TBD,173,2021-03-22,TBD,10.9,NA,NA,8870,44.54,-107.18,Little Goose,SNTL:1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.34,146.08,1132,2021-03-22,2021,173,6.4,2021,6.4,3.2,2021-03-22,173,TBD,173,2021-03-22,TBD,6.4,NA,NA,8720,44.35,-107.01,Soldier Park,SNTL:1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247.39,176.67,1133,2021-03-22,2021,173,NA,2021,8,4,2021-03-01,152,2021-03-01,173,2021-03-22,TBD,NA,NA,1,9360,42.71,-109.41,Pocket Creek,SNTL:1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252.04,180.19,1134,2021-03-22,2021,173,7.8,2021,7.9,3.95,2021-03-20,171,2021-03-20,173,2021-03-22,TBD,7.8,NA,NA,9000,42.58,-109.09,Larsen Creek,SNTL:1134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292.48,211.59,1196,2021-03-22,2021,173,37,2021,37,18.5,2021-03-22,173,TBD,173,2021-03-22,TBD,37,NA,NA,10500,41.38,-106.35,Med Bow,SNTL:1196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277.77,134.83,309,2021-03-22,2021,173,15.1,2021,15.1,7.55,2021-03-22,173,TBD,173,2021-03-22,TBD,15.1,0.36666666666666664,30,9380,44.8,-107.84,Bald Mtn.,SNTL:309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235.1,147.77,314,2021-03-22,2021,173,15.7,2021,15.7,7.85,2021-03-22,173,TBD,173,2021-03-22,TBD,15.7,0.5862068965517241,29,7060,43.94,-110.45,Base Camp,SNTL:314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.82,217.06,317,2021-03-22,2021,173,8.2,2021,8.4,4.2,2021-03-21,172,2021-03-21,173,2021-03-22,TBD,8.2,0.08,25,7440,41.05,-107.27,Battle Mountain,SNTL:317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287.41,155.93,325,2021-03-22,2021,173,8.6,2021,8.6,4.3,2021-03-22,173,TBD,173,2021-03-22,TBD,8.6,1,30,8200,43.89,-107.06,Bear Trap Meadow,SNTL:325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251.78,128.27,326,2021-03-22,2021,173,19.8,2021,19.8,9.9,2021-03-22,173,TBD,173,2021-03-22,TBD,19.8,0.5333333333333333,30,9360,44.94,-109.57,Beartooth Lake,SNTL:326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249.57,178.3,342,2021-03-22,2021,173,9.5,2021,9.5,4.75,2021-03-22,173,TBD,173,2021-03-22,TBD,9.5,0.17857142857142858,28,9080,42.65,-109.26,Big Sandy Opening,SNTL:342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246.67,139.82,350,2021-03-22,2021,173,19.1,2021,19.1,9.55,2021-03-22,173,TBD,173,2021-03-22,TBD,19.1,0.41379310344827586,29,9780,44.38,-109.79,Blackwater,SNTL:350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229.36,168.48,353,2021-03-22,2021,173,19,2021,19,9.5,2021-03-22,173,TBD,173,2021-03-22,TBD,19,0.3333333333333333,30,8650,42.96,-110.61,Blind Bull Sum,SNTL:353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281.43,137.91,358,2021-03-22,2021,173,13.9,2021,13.9,6.95,2021-03-22,173,TBD,173,2021-03-22,TBD,13.9,0.4827586206896552,29,9350,44.68,-107.58,Bone Springs Div,SNTL:358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294.36,212.24,367,2021-03-22,2021,173,23.3,2021,23.4,11.7,2021-03-20,171,2021-03-20,173,2021-03-22,TBD,23.3,0.8620689655172413,29,10240,41.36,-106.23,Brooklyn Lake,SNTL:367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.49,135.63,377,2021-03-22,2021,173,9.6,2021,9.6,4.8,2021-03-22,173,TBD,173,2021-03-22,TBD,9.6,0.4827586206896552,29,7880,44.79,-107.53,Burgess Junction,SNTL:377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
